Year_name,Year_Year_Player_name,Year_Year_Player_College,Year_Year_Player_Tm,Year_Year_Player_Yrs,Year_Year_Player_G,Year_Year_Player_MP,Year_Year_Player_PTS,Year_Year_Player_TRB,Year_Year_Player_AST,Year_Year_Player_FG,Year_Year_Player_Three_point,Year_Year_Player_FT_per,Year_Year_Player_MP_per_game,Year_Year_Player_PTS_per_game,Year_Year_Player_TRB_per_game,Year_Year_Player_AST_per_game,Year_Year_Player_WS_per_game,Year_Year_Player_WS_div48,Year_Year_Player_BPM,Year_Year_Player_VORP
1982,Russ Schoene,Chattanooga,PHI,4,290,3548,1491,735,175,0.435,0.335,0.751,12.2,5.1,2.5,0.6,4.5,0.061,-3.4,-1.3
1982,Tony Guy,Kansas,BOS,,,,,,,,,,,,,,,,,
1982,Michael Wilson,Marquette,CLE,3,32,338,108,36,45,0.438,0,0.75,10.6,3.4,1.1,1.4,0.3,0.038,-0.8,0.1
1982,Craig Hodges,Cal State Long Beach,SDC,10,695,15077,5940,937,1769,0.461,0.4,0.828,21.7,8.5,1.3,2.5,27.2,0.087,-0.9,4
1982,Steve Trumbo,BYU,UTA,,,,,,,,,,,,,,,,,
1982,Corny Thompson,UConn,DAL,1,44,520,122,120,34,0.314,,0.783,11.8,2.8,2.7,0.8,-0.1,-0.01,-5.9,-0.5
1982,Jim Johnstone,Wake Forest,KCK,1,23,191,31,46,11,0.367,,0.45,8.3,1.3,2,0.5,-0.1,-0.02,-4.4,-0.2
1982,Dan Caldwell,Washington,NYK,,,,,,,,,,,,,,,,,
1982,Tyrone Adams,Kansas State,CHI,,,,,,,,,,,,,,,,,
1982,Willie Jones,Vanderbilt,LAL,,,,,,,,,,,,,,,,,
1982,Jerry Eaves,Louisville,UTA,4,168,2685,1132,208,414,0.472,0.071,0.773,16,6.7,1.2,2.5,2.6,0.046,-3.2,-0.8
1982,Joe Kopicki,Detroit Mercy,ATL,3,118,1187,432,314,84,0.493,0.273,0.812,10.1,3.7,2.7,0.7,3.5,0.142,-0.4,0.5
1982,Craig Tucker,Illinois,NYK,,,,,,,,,,,,,,,,,
1982,Mike Largey,Upsala College,WSB,,,,,,,,,,,,,,,,,
1982,Jimmy Black,UNC,NJN,,,,,,,,,,,,,,,,,
1982,Chris Engler,Wyoming,GSW,5,195,1405,343,386,45,0.411,,0.677,7.2,1.8,2,0.2,0.6,0.02,-5.7,-1.4
1982,Charles Pittman,Maryland,PHO,4,234,3292,1060,718,204,0.546,0,0.711,14.1,4.5,3.1,0.9,4.2,0.062,-2.8,-0.7
1982,Roylin Bond,Pepperdine,DEN,,,,,,,,,,,,,,,,,
1982,Chuck Nevitt,NC State,HOU,9,155,826,251,239,19,0.438,,0.589,5.3,1.6,1.5,0.1,0.5,0.031,-4.8,-0.6
1982,Willie Redden,South Florida,SAS,,,,,,,,,,,,,,,,,
1982,John Greig,Oregon,SEA,1,9,26,19,6,0,0.538,,0.833,2.9,2.1,0.7,0,0.1,0.182,-3.8,0
1982,Phillip Lockett,Alabama,POR,,,,,,,,,,,,,,,,,
1982,Mike Hackett,Jacksonville University,LAL,,,,,,,,,,,,,,,,,
1982,Dale Solomon,Virginia Tech,PHI,,,,,,,,,,,,,,,,,
1982,Perry Moss,Northeastern University,BOS,2,136,1710,536,210,198,0.415,0.174,0.722,12.6,3.9,1.5,1.5,0.9,0.025,-2.6,-0.3
1982,Reggie Hannah,University of South Alabama,CLE,,,,,,,,,,,,,,,,,
1982,Darius Clemons,Loyola Chicago,SDC,,,,,,,,,,,,,,,,,
1982,Mark Eaton,UCLA,UTA,11,875,25169,5216,6939,840,0.458,0,0.649,28.8,6,7.9,1,44.8,0.085,-0.1,11.8
1982,Rudy Woods,Texas A&M,DAL,,,,,,,,,,,,,,,,,
1982,Mike Sanders,UCLA,KCK,11,648,12391,5162,1927,880,0.482,0.221,0.769,19.1,8,3,1.4,17.9,0.069,-2.3,-0.9
1982,Norm Anchrum,University of Alabama at Birmingham,NYK,,,,,,,,,,,,,,,,,
1982,Chuck Aleksinas,UConn,CHI,1,74,1114,377,270,36,0.478,0,0.733,15.1,5.1,3.6,0.5,0.4,0.019,-5.6,-1
1982,Jeff Jones,Virginia,IND,,,,,,,,,,,,,,,,,
1982,Walker Russell,Western Michigan,DET,6,155,1767,464,187,350,0.393,0.158,0.8,11.4,3,1.2,2.3,-0.7,-0.02,-4.3,-1.1
1982,Eric Smith,Georgetown,POR,,,,,,,,,,,,,,,,,
1982,James Griffin,Illinois,NJN,,,,,,,,,,,,,,,,,
1982,Dino Gregory,Cal State Long Beach,WSB,,,,,,,,,,,,,,,,,
1982,Tony Brown,Arkansas,NJN,7,360,6006,2163,766,563,0.437,0.259,0.719,16.7,6,2.1,1.6,4.9,0.039,-2.8,-1.2
1982,Ken Stancell,Virginia Commonwealth,GSW,,,,,,,,,,,,,,,,,
1982,Alford Turner,LA-Lafayette,DEN,,,,,,,,,,,,,,,,,
1982,Andre Gaddy,George Mason,HOU,,,,,,,,,,,,,,,,,
1982,Rory White,University of South Alabama,PHO,5,324,5410,2387,749,232,0.506,0.077,0.681,16.7,7.4,2.3,0.7,6.5,0.058,-2.6,-0.9
1982,Tony Grier,South Florida,SAS,,,,,,,,,,,,,,,,,
1982,Ken Owens,Idaho,SEA,,,,,,,,,,,,,,,,,
1982,Jerry Beck,Middle Tennessee,MIL,,,,,,,,,,,,,,,,,
1982,Craig McCormick,Western Kentucky,LAL,,,,,,,,,,,,,,,,,
1982,Bruce Atkins,Duquesne,PHI,,,,,,,,,,,,,,,,,
1982,Greg Stewart,Tulsa,BOS,,,,,,,,,,,,,,,,,
1982,Terry White,Texas-El Paso,CLE,,,,,,,,,,,,,,,,,
1982,Gary Carter,Tennessee,SDC,,,,,,,,,,,,,,,,,
1982,Mike McKay,UConn,UTA,,,,,,,,,,,,,,,,,
1982,Ken Arnold,Iowa,DAL,,,,,,,,,,,,,,,,,
1982,Ken Simpson,Grambling State University,KCK,,,,,,,,,,,,,,,,,
1982,Aaron Howard,Villanova,NYK,,,,,,,,,,,,,,,,,
1982,Rubin Jackson,Oklahoma City University,CHI,,,,,,,,,,,,,,,,,
1982,Rich DiBenedetto,University of Wisconsin-Eau Claire,IND,,,,,,,,,,,,,,,,,
1982,John Ebeling,Florida Southern College,DET,,,,,,,,,,,,,,,,,
1982,Mark Hall,Minnesota,ATL,,,,,,,,,,,,,,,,,
1982,Cherokee Rhone,Centenary (LA),POR,,,,,,,,,,,,,,,,,
1982,Clarence Dickerson,Hawaii,WSB,,,,,,,,,,,,,,,,,
1982,Chris Giles,University of Alabama at Birmingham,NJN,,,,,,,,,,,,,,,,,
1982,Albert Irving,Alcorn State,GSW,,,,,,,,,,,,,,,,,
1982,Jeff Schneider,Virginia Tech,HOU,,,,,,,,,,,,,,,,,
1982,Marvin McCrary,Missouri,PHO,,,,,,,,,,,,,,,,,
1982,Bill Duffy,Santa Clara,DEN,,,,,,,,,,,,,,,,,
1982,Clarence Swannegan,Texas Tech,SAS,,,,,,,,,,,,,,,,,
1982,Rod Camp,Southern Illinois,SEA,,,,,,,,,,,,,,,,,
1982,Jerry Davis,Detroit Mercy,WSB,,,,,,,,,,,,,,,,,
1982,Howard McNeill,Seton Hall,LAL,,,,,,,,,,,,,,,,,
1982,Donald Mason,Fresno State,PHI,,,,,,,,,,,,,,,,,
1982,William Brown,Saint Peter's College,BOS,,,,,,,,,,,,,,,,,
1982,Vince Reynolds,South Florida,CLE,,,,,,,,,,,,,,,,,
1982,Eric Marbury,Georgia,SDC,,,,,,,,,,,,,,,,,
1982,Alvin Jackson,Southern University and A&M College,UTA,,,,,,,,,,,,,,,,,
1982,Wayne Waggoner,Northwestern State University,DAL,,,,,,,,,,,,,,,,,
1982,Poncho Wright,Louisville,KCK,,,,,,,,,,,,,,,,,
1982,Mike Kanieski,Dayton,NYK,,,,,,,,,,,,,,,,,
1982,B. B. Fontenet,Nevada,CHI,,,,,,,,,,,,,,,,,
1982,Jeff Clark,Saint Joseph's,IND,,,,,,,,,,,,,,,,,
1982,Gary Holmes,Minnesota,DET,,,,,,,,,,,,,,,,,
1982,Leo Cunningham,Utah State University,POR,,,,,,,,,,,,,,,,,
1982,Jay Bruchak,Mount St. Mary's University,ATL,,,,,,,,,,,,,,,,,
1982,Byron Williams,Idaho State University,WSB,,,,,,,,,,,,,,,,,
1982,Mel Daniel,Furman University,NJN,,,,,,,,,,,,,,,,,
1982,David Vann,Saint Mary's,GSW,,,,,,,,,,,,,,,,,
1982,Jake Bethany,Hardin-Simmons University,PHO,,,,,,,,,,,,,,,,,
1982,Chris Brust,UNC,DEN,,,,,,,,,,,,,,,,,
1982,Don Wilson,Louisiana-Monroe,HOU,,,,,,,,,,,,,,,,,
1982,Jaime Pena,New Mexico State,SAS,,,,,,,,,,,,,,,,,
1982,Bobby Potts,UNC Charlotte,SEA,,,,,,,,,,,,,,,,,
1982,Tony Carr,University of Wisconsin-Eau Claire,MIL,,,,,,,,,,,,,,,,,
1982,Lynden Rose,Houston,LAL,,,,,,,,,,,,,,,,,
1982,Kevin Boyle,Iowa,PHI,,,,,,,,,,,,,,,,,
1982,John Schweitz,Richmond,BOS,2,22,117,57,22,18,0.333,0,0.7,5.3,2.6,1,0.8,-0.5,-0.207,-11.6,-0.3
1982,Randy Reed,Kansas State,CLE,,,,,,,,,,,,,,,,,
1982,Eddie Hughes,Colorado State,SDC,3,97,1158,296,93,159,0.416,0.364,0.692,11.9,3.1,1,1.6,1.5,0.06,-2.3,-0.1
1982,Thad Gardner,Michigan,UTA,,,,,,,,,,,,,,,,,
1982,Bob Grady,Northwestern,DAL,,,,,,,,,,,,,,,,,
1982,Perry Range,Illinois,KCK,,,,,,,,,,,,,,,,,
1982,Phil Seymore,Canisius,NYK,,,,,,,,,,,,,,,,,
1982,Chuck Verderber,Kentucky,CHI,,,,,,,,,,,,,,,,,
1982,Brad Leaf,University of Evansville,IND,,,,,,,,,,,,,,,,,
1982,Dean Marquardt,Marquette,DET,,,,,,,,,,,,,,,,,
1982,Horace Wyatt,Clemson,ATL,,,,,,,,,,,,,,,,,
1982,Terry Long,Lamar University,POR,,,,,,,,,,,,,,,,,
1982,Wendell Gibson,South Carolina,WSB,,,,,,,,,,,,,,,,,
1982,Tony Anderson,UCLA,NJN,,,,,,,,,,,,,,,,,
1982,Matt Waldron,University of the Pacific,GSW,,,,,,,,,,,,,,,,,
1982,Jeb Barlow,UNC,DEN,,,,,,,,,,,,,,,,,
1982,Mike Helms,Wake Forest,HOU,,,,,,,,,,,,,,,,,
1982,Phil Ward,UNC Charlotte,PHO,,,,,,,,,,,,,,,,,
1982,Delonte Taylor,University of North Texas,SAS,,,,,,,,,,,,,,,,,
1982,Allen Rayhorn,Northern Illinois,SEA,,,,,,,,,,,,,,,,,
1982,Bobby Austin,Cincinnati,MIL,,,,,,,,,,,,,,,,,
1982,Maurice Williams,USC,LAL,,,,,,,,,,,,,,,,,
1982,Keith Hilliard,Missouri State University,PHI,,,,,,,,,,,,,,,,,
1982,Phil Collins,West Virginia,BOS,,,,,,,,,,,,,,,,,
1982,Monty Knight,Virginia Commonwealth,CLE,,,,,,,,,,,,,,,,,
1982,Jacques Tuz,Colorado,SDC,,,,,,,,,,,,,,,,,
1982,Rick Campbell,Middle Tennessee,UTA,,,,,,,,,,,,,,,,,
1982,Keith Peterson,Arkansas,DAL,,,,,,,,,,,,,,,,,
1982,Ed Nealy,Kansas State,KCK,10,540,6792,1451,1799,392,0.498,0.292,0.684,12.6,2.7,3.3,0.7,15.2,0.107,-0.7,2.2
1982,Dan Terwilliger,Siena College,NYK,,,,,,,,,,,,,,,,,
1982,Mike Burns,UNLV,CHI,,,,,,,,,,,,,,,,,
1982,Donald Reese,Bradley,IND,,,,,,,,,,,,,,,,,
1982,Brian Nyenhuis,Marquette,DET,,,,,,,,,,,,,,,,,
1982,Dave Porter,Western Oregon University,POR,,,,,,,,,,,,,,,,,
1982,James Ratiff,Howard University,ATL,,,,,,,,,,,,,,,,,
1982,Ken Luck,University of Delaware,WSB,,,,,,,,,,,,,,,,,
1982,Otis Jackson,Memphis,NJN,,,,,,,,,,,,,,,,,
1982,Mark King,Florida Southern College,GSW,,,,,,,,,,,,,,,,,
1982,Dan Callandrillo,Seton Hall,HOU,,,,,,,,,,,,,,,,,
1982,Rick Elrod,Georgetown College,PHO,,,,,,,,,,,,,,,,,
1982,Donny Speer,University of Alabama at Birmingham,DEN,,,,,,,,,,,,,,,,,
1982,Chris Faggi,Memphis,SAS,,,,,,,,,,,,,,,,,
1982,Steve Burks,Washington,SEA,,,,,,,,,,,,,,,,,
1982,Bryan Leonard,Illinois,MIL,,,,,,,,,,,,,,,,,
1982,Micah Blunt,Tulane,LAL,,,,,,,,,,,,,,,,,
1982,Donald Seals,Jackson State University,PHI,,,,,,,,,,,,,,,,,
1982,Ed Spriggs,Georgetown,BOS,,,,,,,,,,,,,,,,,
1982,Tony Hafley,University of South Alabama,CLE,,,,,,,,,,,,,,,,,
1982,John Hegwood,San Francisco,SDC,,,,,,,,,,,,,,,,,
1982,Riley Clarida,Long Island University,UTA,,,,,,,,,,,,,,,,,
1982,Ralph McPherson,UT Arlington,DAL,,,,,,,,,,,,,,,,,
1982,Jack Moore,Nebraska,KCK,,,,,,,,,,,,,,,,,
1982,Merle Scott,South Carolina State,NYK,,,,,,,,,,,,,,,,,
1982,Skip Dillard,DePaul,CHI,,,,,,,,,,,,,,,,,
1982,Mike Scearce,Purdue,IND,,,,,,,,,,,,,,,,,
1982,Kevin Smith,Michigan State,DET,,,,,,,,,,,,,,,,,
1982,Pierre Bland,Elizabeth City State University,ATL,,,,,,,,,,,,,,,,,
1982,Mark Dearborn,Saint Joseph's,POR,,,,,,,,,,,,,,,,,
1982,James Terry,Howard University,WSB,,,,,,,,,,,,,,,,,
1982,Gary Johnson,Oral Roberts,NJN,,,,,,,,,,,,,,,,,
1982,Nick Morken,Tennessee,GSW,,,,,,,,,,,,,,,,,
1982,Ken Lyles,Washington,PHO,,,,,,,,,,,,,,,,,
1982,Dean Sears,UCLA,DEN,,,,,,,,,,,,,,,,,
1982,Harry O'Brien,St. Mary's University,SAS,,,,,,,,,,,,,,,,,
1982,Robert Tate,Idaho State University,MIL,,,,,,,,,,,,,,,,,
1982,Tim Byrne,Rutgers University,LAL,,,,,,,,,,,,,,,,,
1982,George Melton,Cheyney (PA),PHI,,,,,,,,,,,,,,,,,
1982,Panayoti Giannakis,,BOS,,,,,,,,,,,,,,,,,
1982,Durand Walker,Marion College,CLE,,,,,,,,,,,,,,,,,
1982,Daryl Stovall,Creighton,SDC,,,,,,,,,,,,,,,,,
1982,Michael Edwards,New Orleans,UTA,,,,,,,,,,,,,,,,,
1982,Albert Culton,UT Arlington,DAL,,,,,,,,,,,,,,,,,
1982,Robert Estes,Iowa State,KCK,,,,,,,,,,,,,,,,,
1982,John Leonard,Manhattan College,NYK,,,,,,,,,,,,,,,,,
1982,Tony Britto,Campbell,CHI,,,,,,,,,,,,,,,,,
1982,Craig Summers,University of Wisconsin-Stout,IND,,,,,,,,,,,,,,,,,
1982,David Coulthard,,DET,,,,,,,,,,,,,,,,,
1982,Grant Taylor,"University of California, Irvine",POR,,,,,,,,,,,,,,,,,
1982,Ronnie McAdoo,Old Dominion,ATL,,,,,,,,,,,,,,,,,
1982,Donald Sinclair,NC Central,WSB,,,,,,,,,,,,,,,,,
1982,Sean Tuohy,Ole Miss,NJN,,,,,,,,,,,,,,,,,
1982,Randy Whieldon,"University of California, Irvine",GSW,,,,,,,,,,,,,,,,,
1982,Mike Phillips,Niagara University,DEN,,,,,,,,,,,,,,,,,
1982,Dale Wilkinson,Idaho State University,PHO,1,12,45,14,4,2,0.25,0,0.857,3.8,1.2,0.3,0.2,-0.1,-0.124,-14,-0.1
1982,Keith White,McMurry University,SAS,,,,,,,,,,,,,,,,,
1982,Bob Coenen,University of Wisconsin-Eau Claire,MIL,,,,,,,,,,,,,,,,,
1982,Randy Burkert,Drexel,PHI,,,,,,,,,,,,,,,,,
1982,Landon Turner,Indiana,BOS,,,,,,,,,,,,,,,,,
1983,Ralph Sampson,Virginia,HOU,9,456,13591,7039,4011,1038,0.486,0.172,0.661,29.8,15.4,8.8,2.3,20.1,0.071,-0.6,5
1983,Steve Stipanovich,Missouri,IND,5,403,12591,5323,3131,938,0.484,0.179,0.796,31.2,13.2,7.8,2.3,30.4,0.116,0.6,8.4
1983,Rodney McCray,Louisville,HOU,10,768,24876,9014,5087,2750,0.503,0.26,0.761,32.4,11.7,6.6,3.6,56,0.108,1,19.1
1983,Byron Scott,Arizona State,SDC,14,1073,30152,15097,2987,2729,0.482,0.37,0.833,28.1,14.1,2.8,2.5,75.2,0.12,0.8,21
1983,Sidney Green,UNLV,CHI,10,679,13247,5080,4128,635,0.454,0.037,0.738,19.5,7.5,6.1,0.9,17.4,0.063,-3.2,-3.9
1983,Russell Cross,Purdue,GSW,1,45,354,166,82,22,0.571,,0.418,7.9,3.7,1.8,0.5,0.8,0.106,-0.8,0.1
1983,Thurl Bailey,NC State,UTA,12,928,24873,11834,4718,1298,0.473,0.114,0.812,26.8,12.8,5.1,1.4,45,0.087,-0.9,6.9
1983,Antoine Carr,Wichita State,DET,16,987,19780,9176,3384,1086,0.503,0.13,0.78,20,9.3,3.4,1.1,42.1,0.102,-1.2,4.1
1983,Dale Ellis,Tennessee,DAL,17,1209,34778,19004,4201,1746,0.479,0.403,0.784,28.8,15.7,3.5,1.4,84.7,0.117,0.6,22.9
1983,Jeff Malone,Mississippi State,WSB,13,905,29660,17231,2364,2154,0.484,0.268,0.871,32.8,19,2.6,2.4,54.2,0.088,-1.5,4
1983,Derek Harper,Illinois,DAL,16,1199,37786,16006,2884,6577,0.463,0.354,0.745,31.5,13.3,2.4,5.5,86.8,0.11,1.8,35.7
1983,Darrell Walker,Arkansas,NYK,10,720,18601,6389,3134,3276,0.435,0.059,0.713,25.8,8.9,4.4,4.6,27.4,0.071,0.8,13
1983,Ennis Whatley,Alabama,KCK,10,385,7108,2150,679,1754,0.468,0.097,0.755,18.5,5.6,1.8,4.6,9.6,0.065,-0.9,2
1983,Clyde Drexler,Houston,POR,15,1086,37537,22195,6677,6125,0.472,0.318,0.788,34.6,20.4,6.1,5.6,135.6,0.173,5.4,70.2
1983,Howard Carter,LSU,DEN,2,66,754,351,89,75,0.44,0.227,0.774,11.4,5.3,1.3,1.1,0,-0.002,-5,-0.6
1983,Jon Sundvold,Missouri,SEA,9,502,8811,3886,554,1469,0.452,0.392,0.849,17.6,7.7,1.1,2.9,8.9,0.048,-2.4,-0.9
1983,Leo Rautins,Syracuse,PHI,2,32,208,48,35,32,0.35,,0.6,6.5,1.5,1.1,1,-0.1,-0.03,-4.6,-0.2
1983,Randy Breuer,Minnesota,MIL,11,681,12499,4599,2986,616,0.467,0,0.628,18.4,6.8,4.4,0.9,20.9,0.08,-1.3,2.3
1983,John Paxson,Notre Dame,SAS,11,772,17257,5560,906,2758,0.499,0.355,0.804,22.4,7.2,1.2,3.6,36.3,0.101,-1.3,3
1983,Roy Hinson,Rutgers University,CLE,8,507,15543,7206,3452,495,0.499,0,0.741,30.7,14.2,6.8,1,30.2,0.093,-1.1,3.4
1983,Greg Kite,BYU,BOS,12,680,10080,1717,2607,345,0.438,0.167,0.486,14.8,2.5,3.8,0.5,5.6,0.027,-4.6,-6.7
1983,Randy Wittman,Indiana,WSB,9,543,11594,4034,760,1201,0.501,0.321,0.753,21.4,7.4,1.4,2.2,17.2,0.071,-1.3,2.1
1983,Mitchell Wiggins,Florida State,IND,6,389,8105,3877,1235,609,0.46,0.192,0.755,20.8,10,3.2,1.6,15.2,0.09,-1.2,1.6
1983,Stewart Granger,Villanova,CLE,3,80,996,316,78,173,0.414,0.235,0.742,12.5,4,1,2.2,-0.1,-0.005,-4.7,-0.7
1983,Sidney Lowe,NC State,CHI,4,193,3422,562,335,749,0.367,0.133,0.764,17.7,2.9,1.7,3.9,3.9,0.055,-1.6,0.3
1983,Leroy Combs,Oklahoma State,IND,1,48,446,218,56,38,0.497,0,0.615,9.3,4.5,1.2,0.8,0.4,0.041,-0.8,0.1
1983,John Garris,Boston College,CLE,1,33,267,131,77,10,0.51,,0.794,8.1,4,2.3,0.3,0.9,0.166,-0.1,0.2
1983,Rod Foster,UCLA,PHO,3,207,3446,1562,258,479,0.44,0.298,0.768,16.6,7.5,1.2,2.3,2.2,0.031,-3.3,-1.1
1983,Larry Micheaux,Houston,CHI,2,96,897,330,256,49,0.567,0,0.61,9.3,3.4,2.7,0.5,2.5,0.134,0.4,0.6
1983,Mark West,Old Dominion,DAL,17,1090,20213,6259,5347,428,0.58,0,0.568,18.5,5.7,4.9,0.4,41.9,0.1,-1.8,1.1
1983,Doc Rivers,Marquette,ATL,13,864,23567,9377,2625,4889,0.444,0.328,0.784,27.3,10.9,3,5.7,68.2,0.139,3.1,30.5
1983,Michael Britt,University of the District of Columbia,WSB,,,,,,,,,,,,,,,,,
1983,Dirk Minniefield,Kentucky,DAL,3,222,3801,1187,367,845,0.47,0.272,0.739,17.1,5.3,1.7,3.8,4.1,0.052,-1.6,0.4
1983,Guy Williams,Washington State,WSB,2,26,144,68,33,9,0.456,0.25,0.455,5.5,2.6,1.3,0.3,0.2,0.055,-1.4,0
1983,Darrell Lockhart,Auburn,SAS,1,2,14,4,3,0,1,,,7,2,1.5,0,0,-0.048,-4.9,0
1983,Scooter McCray,Louisville,SEA,3,77,892,224,190,74,0.423,,0.611,11.6,2.9,2.5,1,0.4,0.023,-2.9,-0.2
1983,David Russell,St. John's,DEN,,,,,,,,,,,,,,,,,
1983,Chris McNealy,San Jose State,KCK,3,108,1864,466,494,110,0.456,,0.658,17.3,4.3,4.6,1,2.6,0.066,-1.9,0
1983,Granville Waiters,Ohio State,POR,5,249,2547,606,540,121,0.458,0,0.559,10.2,2.4,2.2,0.5,1.9,0.036,-3.3,-0.8
1983,Jim Thomas,Indiana,IND,4,161,3361,1355,418,377,0.471,0.17,0.763,20.9,8.4,2.6,2.3,4.9,0.071,-1.4,0.5
1983,Ted Kitchel,Indiana,MIL,,,,,,,,,,,,,,,,,
1983,Mike Davis,Alabama,MIL,,,,,,,,,,,,,,,,,
1983,Pace Mannion,Utah,GSW,6,216,2125,660,259,231,0.413,0.203,0.663,9.8,3.1,1.2,1.1,1.7,0.038,-2,0
1983,Horace Owens,Rhode Island,NJN,,,,,,,,,,,,,,,,,
1983,Paul Williams,Arizona State,PHO,,,,,,,,,,,,,,,,,
1983,Kevin Williams,St. John's,SAS,5,260,2947,1268,356,319,0.435,0.077,0.805,11.3,4.9,1.4,1.2,2.6,0.042,-3.5,-1.1
1983,Ken Lyons,University of North Texas,PHI,,,,,,,,,,,,,,,,,
1983,Craig Ehlo,Washington State,HOU,14,873,21071,7492,3139,2456,0.453,0.369,0.689,24.1,8.6,3.6,2.8,41.2,0.094,0.6,14.1
1983,Greg Jones,West Virginia,IND,,,,,,,,,,,,,,,,,
1983,Paul Thompson,Tulane,CLE,3,154,3105,1374,533,224,0.432,0.21,0.792,20.2,8.9,3.5,1.5,4.9,0.076,-0.1,1.5
1983,Derek Whittenburg,NC State,PHO,,,,,,,,,,,,,,,,,
1983,Winfred King,East Tennessee State University,BOS,,,,,,,,,,,,,,,,,
1983,Mike Holton,UCLA,GSW,6,325,5836,2016,459,977,0.441,0.257,0.807,18,6.2,1.4,3,4.8,0.039,-2.8,-1.2
1983,Bob Hansen,Iowa,UTA,9,575,11104,3952,1282,947,0.468,0.323,0.662,19.3,6.9,2.2,1.6,15.4,0.066,-2.4,-1.2
1983,Erich Santifer,Syracuse,DET,,,,,,,,,,,,,,,,,
1983,Larry Anderson,UNLV,CLE,,,,,,,,,,,,,,,,,
1983,Darren Daye,UCLA,WSB,5,328,5208,2225,844,672,0.491,0.118,0.681,15.9,6.8,2.6,2,9.3,0.086,-0.3,2.2
1983,John Pinone,Villanova,ATL,1,7,65,20,10,3,0.538,,0.6,9.3,2.9,1.4,0.4,0.1,0.04,-3.8,0
1983,Bruce Kuczenski,UConn,NJN,1,15,119,28,23,8,0.27,,0.667,7.9,1.9,1.5,0.5,-0.4,-0.152,-6,-0.3
1983,Steve Harriel,Washington State,KCK,,,,,,,,,,,,,,,,,
1983,David Little,Oklahoma,DEN,,,,,,,,,,,,,,,,,
1983,Tom Piotrowski,La Salle,POR,1,18,78,30,16,5,0.462,,1,4.3,1.7,0.9,0.3,0.1,0.07,-4.6,-0.1
1983,Frank Burnell,Stetson University,SEA,,,,,,,,,,,,,,,,,
1983,Claude Riley,Texas A&M,PHI,,,,,,,,,,,,,,,,,
1983,Billy Goodwin,St. John's,MIL,,,,,,,,,,,,,,,,,
1983,Les Craft,Kansas State,CLE,,,,,,,,,,,,,,,,,
1983,Derrick Hord,Kentucky,CLE,,,,,,,,,,,,,,,,,
1983,Craig Robinson,Virginia,BOS,,,,,,,,,,,,,,,,,
1983,Orlando Phillips,Pepperdine,LAL,,,,,,,,,,,,,,,,,
1983,Dan Ruland,James Madison University,PHI,,,,,,,,,,,,,,,,,
1983,Darrell Browder,TCU,HOU,,,,,,,,,,,,,,,,,
1983,Terry Fair,Georgia,IND,,,,,,,,,,,,,,,,,
1983,Dwight Jones,Cincinnati,CLE,,,,,,,,,,,,,,,,,
1983,Kalpatrick Wells,Mississippi State,PHI,,,,,,,,,,,,,,,,,
1983,Ron Crevier,Boston College,CHI,1,3,4,0,1,0,0,,0,1.3,0,0.3,0,-0.1,-0.795,-42.2,0
1983,Doug Arnold,TCU,UTA,,,,,,,,,,,,,,,,,
1983,Peter Thibeaux,Saint Mary's,GSW,2,93,992,462,144,45,0.453,0.286,0.626,10.7,5,1.5,0.5,0.1,0.005,-5.2,-0.8
1983,Steve Bouchie,Indiana,DET,,,,,,,,,,,,,,,,,
1983,Johnny Martin,Northwestern State University,DAL,,,,,,,,,,,,,,,,,
1983,Dan Gay,LA-Lafayette,WSB,,,,,,,,,,,,,,,,,
1983,Harry Kelley,Texas Southern,ATL,,,,,,,,,,,,,,,,,
1983,Mark Jones,St. Bonaventure,NYK,1,6,16,7,2,5,0.5,0,0.5,2.7,1.2,0.3,0.8,0,0.07,-4,0
1983,York Gross,UC Santa Barbara,DEN,,,,,,,,,,,,,,,,,
1983,Mike Jackson,Wyoming,KCK,,,,,,,,,,,,,,,,,
1983,Tim Dunham,Chaminade University of Honolulu,POR,,,,,,,,,,,,,,,,,
1983,Pete DeBisschop,Fairfield,SEA,,,,,,,,,,,,,,,,,
1983,Barney Mines,Bradley,NJN,,,,,,,,,,,,,,,,,
1983,Mark Nickens,American University,MIL,,,,,,,,,,,,,,,,,
1983,Sam Mosley,Nevada,PHO,,,,,,,,,,,,,,,,,
1983,Brant Weidner,William & Mary,SAS,1,8,38,8,11,0,0.222,,1,4.8,1,1.4,0,0,-0.014,-4.9,-0.1
1983,Carlos Clark,Ole Miss,BOS,2,93,689,223,86,65,0.407,0,0.803,7.4,2.4,0.9,0.7,0.6,0.044,-2.3,0
1983,Terry Lewis,Mississippi State,LAL,,,,,,,,,,,,,,,,,
1983,Craig Robinson,Princeton,PHI,,,,,,,,,,,,,,,,,
1983,Chuck Barnett,Oklahoma,HOU,,,,,,,,,,,,,,,,,
1983,Roger Stieg,Ole Miss,IND,,,,,,,,,,,,,,,,,
1983,Chris Logan,Holy Cross,CLE,,,,,,,,,,,,,,,,,
1983,Manute Bol,,SDC,10,624,11698,1599,2647,171,0.407,0.21,0.561,18.7,2.6,4.2,0.3,12.3,0.051,-0.5,4.5
1983,Tim Andree,Notre Dame,CHI,,,,,,,,,,,,,,,,,
1983,Greg Hines,Hampton,GSW,,,,,,,,,,,,,,,,,
